feature,abs_r,r,p_value
face guangpu variance32,0.1641909744086726,-0.1641909744086726,0.03801552679421536
face guangpu variance176,0.16407699910921195,-0.16407699910921195,0.03815113434489134
face wenli variance840,0.16398869648980935,0.16398869648980935,0.0382564764762348
face guangpu variance177,0.1639356056004519,-0.1639356056004519,0.038319929990066066
face guangpu variance31,0.16392706692307568,-0.16392706692307568,0.038330143569722155
face wenli variance65,0.16380687771756952,-0.16380687771756952,0.038474151832727815
face guangpu variance30,0.16377849730610478,-0.16377849730610478,0.03850822305932096
face guangpu variance178,0.16375783235906147,-0.16375783235906147,0.03853304770056198
face wenli variance1577,0.16374336136087103,-0.16374336136087103,0.038550439617538325
face wenli variance1585,0.16363427310435436,-0.16363427310435436,0.03868175971861001
face guangpu variance179,0.16361289350508595,-0.16361289350508595,0.03870754048716988
face guangpu variance29,0.16352960006568595,-0.16352960006568595,0.03880811853252164
face wenli variance1561,0.1635236978009072,-0.1635236978009072,0.038815253939748495
face wenli variance704,0.16351015050850537,0.16351015050850537,0.038831635802325876
face wenli variance552,0.1634688588520352,0.1634688588520352,0.03888160302043897
face guangpu variance180,0.16346725886847716,-0.16346725886847716,0.03888354025593765
face wenli variance944,0.16341943449950402,0.16341943449950402,0.03894148277156258
face guangpu variance181,0.16331955296124262,-0.16331955296124262,0.039062730450103854
face guangpu variance28,0.16328687315237578,-0.16328687315237578,0.03910246984066477
face guangpu mean1,0.16327807030806032,0.16327807030806032,0.039113180111561924
face wenli variance1569,0.16327777780149152,-0.16327777780149152,0.03911353604168319
face guangpu variance27,0.16327375233344305,-0.16327375233344305,0.03911843461982227
face guangpu mean2,0.1632473898094369,0.1632473898094369,0.039150527841838395
face wenli variance880,0.16321826910585263,0.16321826910585263,0.03918600455845619
face wenli variance1545,0.16317035961763354,-0.16317035961763354,0.03924442981723333
face guangpu variance182,0.16313557534580447,-0.16313557534580447,0.039286894864550156
face guangpu mean3,0.16313377624025116,0.16313377624025116,0.039289092284357514
face guangpu variance26,0.1630167283846304,-0.1630167283846304,0.03943227631266939
face wenli variance151,0.16301071482507215,-0.16301071482507215,0.039439644503243894
face wenli variance1553,0.1630053381593189,-0.1630053381593189,0.039446233311756444
face guangpu variance183,0.16298792161086173,-0.16298792161086173,0.03946758269014953
face guangpu mean4,0.16297722877168797,0.16297722877168797,0.03948069489151899
face guangpu variance184,0.16295900739598534,-0.16295900739598534,0.039503047474974004
face wenli variance73,0.1628727420421883,-0.1628727420421883,0.039609015660134486
face guangpu mean5,0.16284769587330497,0.16284769587330497,0.039639827048515354
face guangpu mean6,0.16284365633368036,0.16284365633368036,0.039644798310572556
face guangpu variance25,0.16283705115080843,-0.16283705115080843,0.03965292811222714
face wenli variance81,0.16280796307098638,-0.16280796307098638,0.03968874702570243
face guangpu mean7,0.16279308232683043,0.16279308232683043,0.03970708161137764
face guangpu variance185,0.16276520974637881,-0.16276520974637881,0.03974144261294127
face wenli variance129,0.16268522061837815,-0.16268522061837815,0.03984019111059926
face guangpu mean8,0.16266489077681834,0.16266489077681834,0.039865321626927276
face guangpu variance24,0.16265646752612484,-0.16265646752612484,0.03987573784077359
face guangpu variance186,0.1626460226847796,-0.1626460226847796,0.0398886571352291
face guangpu variance187,0.16254061748809995,-0.16254061748809995,0.04001923050355489
face guangpu variance23,0.1625234606053973,-0.1625234606053973,0.04004051797667468
face wenli variance1529,0.16240532880423178,-0.16240532880423178,0.040187348921381164
face wenli variance1537,0.16238622323265522,-0.16238622323265522,0.0402111384733461
face guangpu variance188,0.16238385010198736,-0.16238385010198736,0.04021409423377316
face guangpu mean9,0.16237624973431453,0.16237624973431453,0.04022356180384616
face guangpu variance22,0.16233087350179354,-0.16233087350179354,0.0402801247014125
face guangpu mean10,0.1622986428099461,0.1622986428099461,0.04032034183828932
face wenli variance1497,0.1622573754565441,-0.1622573754565441,0.04037188406208954
face guangpu variance189,0.16220865462372583,-0.16220865462372583,0.0404328067743074
face guangpu variance21,0.16220727158007164,-0.16220727158007164,0.04043453732037752
face guangpu mean204,0.16214034295624075,0.16214034295624075,0.040518356744359336
face wenli variance1489,0.16209743898432455,-0.16209743898432455,0.040572165112255885
face guangpu variance20,0.162088729818818,-0.162088729818818,0.04058309510620022
face guangpu variance190,0.16206148192803138,-0.16206148192803138,0.040617307150494476
face guangpu mean11,0.1620382609045313,0.1620382609045313,0.040646482228941114
face guangpu variance191,0.16202075556130313,-0.16202075556130313,0.04066848771072982
face wenli variance624,0.16199379759741922,0.16199379759741922,0.04070239538101807
face guangpu mean12,0.16194121051345026,0.16194121051345026,0.04076860761227427
face guangpu variance19,0.16192421843775437,-0.16192421843775437,0.04079002159962513
face guangpu variance192,0.16189518496931826,-0.16189518496931826,0.04082663240517099
right ear wenli variance1383,0.16187519756891122,-0.16187519756891122,0.0408518522698665
face wenli mean152,0.16179629007690238,0.16179629007690238,0.04095154455785566
face guangpu variance18,0.16175507182058715,-0.16175507182058715,0.04100370112851516
face guangpu variance193,0.16173450762524247,-0.16173450762524247,0.04102974339406144
face guangpu mean202,0.16172904623524165,0.16172904623524165,0.04103666196902427
face guangpu mean13,0.16172895542471474,0.16172895542471474,0.041036777017505625
face guangpu variance194,0.16171279570231653,-0.16171279570231653,0.041057254191091436
face guangpu mean203,0.16169696249164797,0.16169696249164797,0.04107732593328986
face wenli variance592,0.16169316079964352,0.16169316079964352,0.04108214655937715
face wenli variance89,0.1616551519229537,-0.1616551519229537,0.04113036872509029
face guangpu variance17,0.16163048050503298,-0.16163048050503298,0.0411616949627367
face guangpu variance195,0.16159566316414342,-0.16159566316414342,0.04120593792320307
face guangpu mean201,0.16157435487795568,0.16157435487795568,0.04123303438426562
face guangpu variance196,0.16151805276857348,-0.16151805276857348,0.04130470231944436
face guangpu variance197,0.16150442863508008,-0.16150442863508008,0.041322060410450646
face guangpu variance16,0.1614856903804763,-0.1614856903804763,0.0413459442421037
face wenli variance1521,0.16147637399919093,-0.16147637399919093,0.04135782323704191
face guangpu mean14,0.161472503711546,0.161472503711546,0.041362758948340385
face guangpu variance198,0.16141403177354197,-0.16141403177354197,0.041437387347668185
face guangpu variance199,0.16135391773166202,-0.16135391773166202,0.041514229289231395
face guangpu mean200,0.16134179563282816,0.16134179563282816,0.041529739068173116
face guangpu variance15,0.1613012476864139,-0.1613012476864139,0.04158165399069533
face guangpu variance200,0.16128240796634294,-0.16128240796634294,0.041605793640144904
face guangpu mean15,0.16121483736355963,0.16121483736355963,0.041692469670219966
face guangpu variance14,0.1612010360343533,-0.1612010360343533,0.04171019190053728
face guangpu mean199,0.16118521128463478,0.16118521128463478,0.04173052016984764
face guangpu variance201,0.1611769489040556,-0.1611769489040556,0.04174113721778839
face wenli variance1513,0.16112178121561405,-0.16112178121561405,0.04181208501660544
face guangpu variance203,0.16112111054286293,-0.16112111054286293,0.04181294814954134
face guangpu variance202,0.16109204749045922,-0.16109204749045922,0.04185036565780799
face guangpu variance13,0.16108417125694202,-0.16108417125694202,0.04186051082409538
face guangpu mean198,0.161039656299746,0.161039656299746,0.041917888115898534
face guangpu variance12,0.1609885453493906,-0.1609885453493906,0.041983848562937916
face wenli variance1505,0.1609722024191625,-0.1609722024191625,0.04200495802699224
face guangpu variance11,0.16096087233007927,-0.16096087233007927,0.04201959783961827
face wenli variance911,0.16095210071463661,0.16095210071463661,0.04203093473914926
face wenli variance121,0.1609337202655083,-0.1609337202655083,0.04205469891789863
face guangpu variance204,0.16092714865986968,-0.16092714865986968,0.042063198113628936
face wenli variance97,0.1609156807532401,-0.1609156807532401,0.042078033246508655
face guangpu variance10,0.16084180580939972,-0.16084180580939972,0.042173704623832
face guangpu mean197,0.1608299265917812,0.1608299265917812,0.04218910574518198
face guangpu mean16,0.16082404391580762,0.16082404391580762,0.04219673423850026
face guangpu variance9,0.16080960230665672,-0.16080960230665672,0.042215466624334536
face guangpu mean196,0.16078562318046025,0.16078562318046025,0.042246585629913604
face wenli variance1457,0.1606963479947458,-0.1606963479947458,0.042362611902315314
face guangpu variance8,0.16067862922903822,-0.16067862922903822,0.042385671775480784
face guangpu mean195,0.1606327488469979,0.1606327488469979,0.0424454311188814
face guangpu variance7,0.1606232905659738,-0.1606232905659738,0.04245775933112436
face guangpu variance6,0.16062188942928873,-0.16062188942928873,0.04245958587052596
face guangpu variance5,0.16061467114749794,-0.16061467114749794,0.04246899675656026
face guangpu variance4,0.1605641271184751,-0.1605641271184751,0.04253494285938719
face guangpu variance3,0.1604861232725912,-0.1604861232725912,0.04263688481957345
face guangpu mean17,0.16047342189772185,0.16047342189772185,0.04265350339727182
face guangpu variance2,0.1604553442439152,-0.1604553442439152,0.042677165695378536
face guangpu variance1,0.1604313424004392,-0.1604313424004392,0.042708599302397884
face guangpu mean194,0.1603383087517466,0.1603383087517466,0.04283062253241332
face guangpu mean193,0.16025260403399375,0.16025260403399375,0.04294329131925695
face wenli variance105,0.16024128325966086,-0.16024128325966086,0.04295819232613582
face guangpu mean18,0.16017362495406381,0.16017362495406381,0.04304733806891025
face wenli variance1481,0.16015580186951583,-0.16015580186951583,0.043070847297742354
right ear wenli variance1303,0.16008424106091312,-0.16008424106091312,0.043165346567320975
face guangpu mean192,0.15992972857106563,0.15992972857106563,0.043369979252228893
face guangpu mean19,0.15977813401758126,0.15977813401758126,0.04357153579940401
face guangpu mean191,0.1596288958900446,0.1596288958900446,0.04377072418434568
face wenli variance1449,0.15954008224227184,-0.15954008224227184,0.04388962500092503
face guangpu mean190,0.15949330424882288,0.15949330424882288,0.04395235837592207
face guangpu mean20,0.15939793558677678,0.15939793558677678,0.04408048836575969
face wenli variance113,0.1593566528315154,-0.1593566528315154,0.04413604947133816
face guangpu mean189,0.15918065415285104,0.15918065415285104,0.04437357762330368
face wenli variance584,0.15914150788423298,0.15914150788423298,0.044426554498704876
face guangpu mean21,0.1591064652446713,0.1591064652446713,0.04447402273744707
face wenli variance1473,0.15881697783431237,-0.15881697783431237,0.04486778174858356
face guangpu mean22,0.15880998410094854,0.15880998410094854,0.04487733049263032
face wenli variance576,0.15877243891388038,0.15877243891388038,0.04492862103103502
face guangpu mean188,0.15877229221683622,0.15877229221683622,0.0449288215300825
left ear wenli variance1304,0.1587282541769269,0.1587282541769269,0.04498904457637924
face wenli variance1465,0.15854123461881456,-0.15854123461881456,0.045245549813004333
face guangpu mean187,0.1584214281013281,0.1584214281013281,0.04541051032070985
face wenli variance1433,0.1583781191694798,-0.1583781191694798,0.045470265412370627
face guangpu mean23,0.1583535072369055,0.1583535072369055,0.04550425273360932
face guangpu mean186,0.15812872481452073,0.15812872481452073,0.04581564351675793
face guangpu mean24,0.15800441541302748,0.15800441541302748,0.045988611334342996
face wenli variance1441,0.15793854178014788,-0.15793854178014788,0.04608049048048055
face guangpu mean185,0.15781922857383898,0.15781922857383898,0.04624729582921465
face guangpu mean25,0.1575660285963099,0.1575660285963099,0.046602949630991736
face wenli variance1417,0.15754439348258087,-0.15754439348258087,0.04663344453764853
face wenli variance1425,0.15748094433035156,-0.15748094433035156,0.046722972682006
face guangpu mean184,0.15738687642477345,0.15738687642477345,0.046855968167884274
right ear wenli variance191,0.15735346942027367,-0.15735346942027367,0.04690327565269444
left ear wenli variance240,0.15732098876597855,0.15732098876597855,0.04694930949362901
face guangpu mean183,0.15729120936870405,0.15729120936870405,0.04699154800138292
face wenli variance648,0.15721059479849428,0.15721059479849428,0.04710604901430015
face guangpu mean26,0.15715130496497975,0.15715130496497975,0.04719040967280264
